Tanggal;Harga
2024-10-05;35200
2024-10-06;35070
2024-10-07;35060
2024-10-08;35040
2024-10-09;34980
2024-10-10;35290
2024-10-11;34920
2024-10-12;34950
2024-10-13;34820
2024-10-14;34940
2024-10-15;35180
2024-10-16;35060
2024-10-17;35190
2024-10-18;35080
2024-10-19;35140
2024-10-20;35160
2024-10-21;35210
2024-10-22;35240
2024-10-23;35220
2024-10-24;35240
2024-10-25;35250
2024-10-26;35390
2024-10-27;35270
2024-10-28;35190
2024-10-29;35260
2024-10-30;35010
2024-10-31;35030
2024-11-01;34970
2024-11-02;34980
2024-11-03;35020
2024-11-04;35040
2024-11-05;35110
2024-11-06;35100
2024-11-07;35150
2024-11-08;35340
2024-11-09;35500
2024-11-10;35840
2024-11-11;35570
2024-11-12;35640
2024-11-13;35380
2024-11-14;35500
2024-11-15;35510
2024-11-16;35850
2024-11-17;35830
2024-11-18;35970
2024-11-19;35960
2024-11-20;35990
2024-11-21;36070
2024-11-22;36140
2024-11-23;36540
2024-11-24;36380
2024-11-25;36530
2024-11-26;36580
2024-11-27;36520
2024-11-28;36750
2024-11-29;36760
2024-11-30;36850
