Tanggal;Harga
2023-07-03;28970
2023-07-04;28090
2023-07-05;27630
2023-07-06;26560
2023-07-07;26000
2023-07-08;25950
2023-07-09;26920
2023-07-10;26390
2023-07-11;26340
2023-07-12;25550
2023-07-13;25730
2023-07-14;25890
2023-07-15;26280
2023-07-16;26360
2023-07-17;26260
2023-07-18;25700
2023-07-19;25810
2023-07-20;27100
2023-07-21;27430
2023-07-22;28000
2023-07-23;28020
2023-07-24;28820
2023-07-25;29360
2023-07-26;29990
2023-07-27;31190
2023-07-28;31400
2023-07-29;31840
2023-07-30;31750
2023-07-31;32890
2023-08-01;33320
2023-08-02;33910
2023-08-03;34420
2023-08-04;34720
2023-08-05;35360
2023-08-06;35900
2023-08-07;36880
2023-08-08;37310
2023-08-09;37450
2023-08-10;37510
2023-08-11;37590
2023-08-12;38120
2023-08-13;38530
2023-08-14;39540
2023-08-15;40650
2023-08-16;40230
2023-08-17;40470
2023-08-18;40620
2023-08-19;40330
2023-08-20;40780
2023-08-21;39620
2023-08-22;38940
2023-08-23;38230
2023-08-24;36690
2023-08-25;35530
2023-08-26;35120
2023-08-27;34070
2023-08-28;31880
2023-08-29;31520
2023-08-30;30050
2023-08-31;29790
2023-09-01;28010
2023-09-02;27710
2023-09-03;26980
2023-09-04;25880
2023-09-05;25580
2023-09-06;25010
2023-09-07;25010
2023-09-08;24880
2023-09-09;24840
2023-09-10;25000
2023-09-11;24910
2023-09-12;24530
2023-09-13;24370
2023-09-14;24150
2023-09-15;24040
2023-09-16;24280
2023-09-17;24130
2023-09-18;24800
2023-09-19;25360
2023-09-20;24740
2023-09-21;25430
2023-09-22;25100
2023-09-23;25530
2023-09-24;25710
2023-09-25;25580
2023-09-26;26290
2023-09-27;26700
2023-09-28;27000
2023-09-29;26610
2023-09-30;27400
2023-10-01;28190
2023-10-02;29690
2023-10-03;31420
2023-10-04;32360
2023-10-05;34660
2023-10-06;34920
2023-10-07;35440
2023-10-08;35840
2023-10-09;36980
2023-10-10;37770
2023-10-11;38620
2023-10-12;39910
2023-10-13;39960
2023-10-14;40790
2023-10-15;41630
2023-10-16;43220
2023-10-17;43780
2023-10-18;45240
2023-10-19;47020
2023-10-20;47390
2023-10-21;47970
2023-10-22;50240
2023-10-23;53300
2023-10-24;55260
2023-10-25;56850
2023-10-26;58160
2023-10-27;60260
2023-10-28;61210
2023-10-29;63490
2023-10-30;65890
2023-10-31;67760
2023-11-01;65410
2023-11-02;66190
2023-11-03;68200
2023-11-04;69690
2023-11-05;71160
2023-11-06;70360
2023-11-07;67880
2023-11-08;70730
2023-11-09;72670
2023-11-10;73500
2023-11-11;73360
2023-11-12;72270
2023-11-13;71130
2023-11-14;70900
2023-11-15;73650
2023-11-16;74480
2023-11-17;75410
2023-11-18;75240
2023-11-19;76390
2023-11-20;80070
2023-11-21;81610
2023-11-22;85630
2023-11-23;86860
2023-11-24;84650
2023-11-25;85360
2023-11-26;84400
2023-11-27;84040
2023-11-28;82390
2023-11-29;82150
2023-11-30;81810
2023-12-01;81360
2023-12-02;81770
2023-12-03;81850
2023-12-04;83760
2023-12-05;85770
2023-12-06;85260
2023-12-07;84590
2023-12-08;84960
2023-12-09;85100
2023-12-10;86040
2023-12-11;86050
2023-12-12;84850
2023-12-13;84070
2023-12-14;81520
2023-12-15;81550
2023-12-16;79690
2023-12-17;80350
2023-12-18;75820
2023-12-19;76400
2023-12-20;76040
2023-12-21;73830
2023-12-22;73720
2023-12-23;73190
2023-12-24;73910
2023-12-25;73520
2023-12-26;72340
2023-12-27;71260
2023-12-28;71000
2023-12-29;70470
2023-12-30;69660
2023-12-31;66490
2024-01-01;68600
2024-01-02;68020
2024-01-03;67100
2024-01-04;61520
2024-01-05;58860
2024-01-06;57360
2024-01-07;55980
2024-01-08;52510
2024-01-09;51850
2024-01-10;49850
2024-01-11;47420
2024-01-12;43790
2024-01-13;42910
2024-01-14;42660
2024-01-15;41760
2024-01-16;42950
2024-01-17;40700
2024-01-18;39060
2024-01-19;38250
2024-01-20;37990
2024-01-21;38430
2024-01-22;36320
2024-01-23;34370
2024-01-24;33920
2024-01-25;34870
2024-01-26;35090
2024-01-27;35190
2024-01-28;34490
2024-01-29;33540
2024-01-30;33940
2024-01-31;33200
2024-02-01;32880
2024-02-02;32300
2024-02-03;32130
2024-02-04;32580
2024-02-05;33530
2024-02-06;33910
2024-02-07;34890
2024-02-08;35380
2024-02-09;36810
2024-02-10;40090
2024-02-11;40760
2024-02-12;44600
2024-02-13;47250
2024-02-14;46460
2024-02-15;52610
2024-02-16;57140
2024-02-17;60320
2024-02-18;63200
2024-02-19;64910
2024-02-20;65290
2024-02-21;66910
2024-02-22;69100
2024-02-23;69810
2024-02-24;69110
2024-02-25;64990
2024-02-26;57000
2024-02-27;56740
2024-02-28;57160
2024-02-29;56810
2024-03-01;53240
2024-03-02;52490
2024-03-03;52700
2024-03-04;54230
2024-03-05;54390
2024-03-06;53070
2024-03-07;52290
2024-03-08;51580
2024-03-09;50910
2024-03-10;50790
2024-03-11;47750
2024-03-12;47060
2024-03-13;48070
2024-03-14;48960
2024-03-15;45790
2024-03-16;42410
2024-03-17;40850
2024-03-18;39690
2024-03-19;37270
2024-03-20;35430
2024-03-21;33430
2024-03-22;31130
2024-03-23;31890
2024-03-24;31130
2024-03-25;29150
2024-03-26;28050
2024-03-27;27640
2024-03-28;26800
2024-03-29;26280
2024-03-30;25600
2024-03-31;26790
2024-04-01;27700
2024-04-02;28870
2024-04-03;28770
2024-04-04;28370
2024-04-05;28210
2024-04-06;28630
2024-04-07;31230
2024-04-08;31980
2024-04-09;32900
2024-04-10;29220
2024-04-11;29040
2024-04-12;34570
2024-04-13;35570
2024-04-14;33430
2024-04-15;30960
2024-04-16;28890
2024-04-17;28160
2024-04-18;26610
2024-04-19;27380
2024-04-20;28270
2024-04-21;27880
2024-04-22;29230
2024-04-23;29430
2024-04-24;29750
2024-04-25;30030
2024-04-26;30530
2024-04-27;30480
2024-04-28;29870
2024-04-29;28210
2024-04-30;26440
2024-05-01;26230
2024-05-02;24710
2024-05-03;24390
2024-05-04;23820
2024-05-05;23640
2024-05-06;22780
2024-05-07;22400
2024-05-08;22330
2024-05-09;21490
2024-05-10;21880
2024-05-11;21030
2024-05-12;21670
2024-05-13;21880
2024-05-14;21490
2024-05-15;22930
2024-05-16;24030
2024-05-17;24430
2024-05-18;24400
2024-05-19;24480
2024-05-20;24240
2024-05-21;24790
2024-05-22;23960
2024-05-23;23880
2024-05-24;24070
2024-05-25;24090
2024-05-26;24360
2024-05-27;24610
2024-05-28;25530
2024-05-29;25070
2024-05-30;25440
2024-05-31;25300
2024-06-01;25900
2024-06-02;25560
2024-06-03;27300
2024-06-04;27530
2024-06-05;28290
2024-06-06;29100
2024-06-07;30200
2024-06-08;30340
2024-06-09;31140
2024-06-10;33330
2024-06-11;35320
2024-06-12;33450
2024-06-13;33380
2024-06-14;32640
2024-06-15;32030
2024-06-16;31450
2024-06-17;31300
2024-06-18;30260
2024-06-19;30760
2024-06-20;29460
2024-06-21;28460
2024-06-22;28080
2024-06-23;27600
2024-06-24;26640
2024-06-25;27000
2024-06-26;26420
2024-06-27;26710
2024-06-28;26540
2024-06-29;27110
2024-06-30;28090
2024-07-01;30080
2024-07-02;31760
2024-07-03;33250
2024-07-04;34570
2024-07-05;36270
2024-07-06;35990
2024-07-07;36550
2024-07-08;39560
2024-07-09;40730
2024-07-10;42640
2024-07-11;44210
2024-07-12;48220
2024-07-13;50400
2024-07-14;51570
2024-07-15;52950
2024-07-16;54290
2024-07-17;57520
2024-07-18;61520
2024-07-19;64160
2024-07-20;61990
2024-07-21;62920
2024-07-22;64520
2024-07-23;67520
2024-07-24;68300
2024-07-25;72780
2024-07-26;67030
2024-07-27;67820
2024-07-28;68960
2024-07-29;69550
2024-07-30;69560
2024-07-31;69340
2024-08-01;66390
2024-08-02;66080
2024-08-03;64030
2024-08-04;65860
2024-08-05;65860
2024-08-06;66200
2024-08-07;66270
2024-08-08;64630
2024-08-09;63240
2024-08-10;62190
2024-08-11;60430
2024-08-12;59440
2024-08-13;58280
2024-08-14;55920
2024-08-15;54180
2024-08-16;52030
2024-08-17;50700
2024-08-18;51450
2024-08-19;49660
2024-08-20;49000
2024-08-21;48060
2024-08-22;45880
2024-08-23;43270
2024-08-24;43320
2024-08-25;42380
2024-08-26;39030
2024-08-27;36070
2024-08-28;34450
2024-08-29;34920
2024-08-30;33570
2024-08-31;33250
2024-09-01;32860
2024-09-02;32140
2024-09-03;31200
2024-09-04;31570
2024-09-05;31450
2024-09-06;31500
2024-09-07;31720
2024-09-08;31450
2024-09-09;32320
2024-09-10;32230
2024-09-11;31400
2024-09-12;31780
2024-09-13;31400
2024-09-14;31430
2024-09-15;31200
2024-09-16;31570
2024-09-17;31350
2024-09-18;31590
2024-09-19;31900
2024-09-20;31690
2024-09-21;32190
2024-09-22;31820
2024-09-23;31410
2024-09-24;31600
2024-09-25;31900
2024-09-26;31800
2024-09-27;31090
2024-09-28;30830
2024-09-29;30880
2024-09-30;30830
2024-10-01;30580
2024-10-02;30380
2024-10-03;31570
2024-10-04;31970
2024-10-05;32140
2024-10-06;32590
2024-10-07;33060
2024-10-08;33220
2024-10-09;33630
2024-10-10;34560
2024-10-11;34340
2024-10-12;34210
2024-10-13;34710
2024-10-14;34960
2024-10-15;35530
2024-10-16;35270
2024-10-17;35110
2024-10-18;34680
2024-10-19;34030
2024-10-20;34120
2024-10-21;33430
2024-10-22;33450
2024-10-23;32580
2024-10-24;33440
2024-10-25;33160
2024-10-26;33290
2024-10-27;33200
2024-10-28;32780
2024-10-29;31010
2024-10-30;31650
2024-10-31;31210
2024-11-01;29900
2024-11-02;29160
2024-11-03;28450
2024-11-04;27790
2024-11-05;27270
2024-11-06;28420
2024-11-07;29340
2024-11-08;29290
2024-11-09;29100
2024-11-10;29170
2024-11-11;30400
2024-11-12;30990
2024-11-13;31190
