Tanggal;Harga
2024-07-31;14560
2024-08-01;14570
2024-08-02;14600
2024-08-03;14600
2024-08-04;14590
2024-08-05;14630
2024-08-06;14610
2024-08-07;14520
2024-08-08;14600
2024-08-09;14560
2024-08-10;14560
2024-08-11;14540
2024-08-12;14570
2024-08-13;14590
2024-08-14;14560
2024-08-15;14570
2024-08-16;14550
2024-08-17;14560
2024-08-18;14580
2024-08-19;14530
2024-08-20;14560
2024-08-21;14560
2024-08-22;14680
2024-08-23;14500
2024-08-24;14550
2024-08-25;14510
2024-08-26;14510
2024-08-27;14630
2024-08-28;14600
2024-08-29;14630
2024-08-30;14630
2024-08-31;14610
2024-09-01;14610
2024-09-02;14760
2024-09-03;14580
2024-09-04;14580
2024-09-05;14570
2024-09-06;14600
2024-09-07;14650
2024-09-08;14590
2024-09-09;14630
2024-09-10;14640
2024-09-11;14630
2024-09-12;14650
2024-09-13;14660
2024-09-14;14610
2024-09-15;14590
2024-09-16;14620
2024-09-17;14640
2024-09-18;14660
2024-09-19;14610
2024-09-20;14610
2024-09-21;14580
2024-09-22;14640
2024-09-23;14550
2024-09-24;14600
2024-09-25;14580
2024-09-26;14600
2024-09-27;14600
2024-09-28;14570
2024-09-29;14590
2024-09-30;14580
2024-10-01;14590
2024-10-02;14590
2024-10-03;14570
2024-10-04;14590
2024-10-05;14580
2024-10-06;14630
2024-10-07;14560
2024-10-08;14620
2024-10-09;14570
2024-10-10;14610
2024-10-11;14610
2024-10-12;14570
2024-10-13;14600
2024-10-14;14630
2024-10-15;14600
2024-10-16;14560
2024-10-17;14580
2024-10-18;14560
2024-10-19;14550
2024-10-20;14550
2024-10-21;14510
2024-10-22;14570
2024-10-23;14610
2024-10-24;14550
2024-10-25;14620
2024-10-26;14590
2024-10-27;14620
2024-10-28;14700
2024-10-29;14610
2024-10-30;14660
2024-10-31;14570
2024-11-01;14640
2024-11-02;14610
2024-11-03;14550
2024-11-04;14600
2024-11-05;14510
2024-11-06;14650
2024-11-07;14630
2024-11-08;14560
2024-11-09;14470
2024-11-10;14580
2024-11-11;14560
2024-11-12;14570
2024-11-13;14600
2024-11-14;14610
2024-11-15;14600
2024-11-16;14580
2024-11-17;14610
2024-11-18;14560
2024-11-19;14600
2024-11-20;14540
2024-11-21;14520
2024-11-22;14560
2024-11-23;14490
2024-11-24;14550
2024-11-25;14510
2024-11-26;14550
2024-11-27;14540
2024-11-28;14550
2024-11-29;14560
2024-11-30;14460
